epoch,train_losses,test_losses,train_accuracies,test_accuracies,test_f1s,train_f1s,train_roc_aucs,test_roc_aucs
0,0.07957261115578669,0.0471834420847396,0.42745535714285715,0.5364583333333334,0.0,0.180931744312026,0.505866543547703,0.5
1,0.045784674518342526,0.04674219712615013,0.5569196428571429,0.5364583333333334,0.0,0.0,0.5,0.5
